variance_scenario	perf_var	compet_fun	nonlin	tot_variance	var_beta	var_intra	var_env	var_it	totvar	br	r	sp_beta1_1	sp_beta1_2	sp_beta2_1	sp_beta2_2	sp_beta3_1	sp_beta3_2	sp_beta4_1	sp_beta4_2	sp_beta5_1	sp_beta5_2	sp_beta6_1	sp_beta6_2	sp_beta7_1	sp_beta7_2	sp_beta8_1	sp_beta8_2	sp_beta9_1	sp_beta9_2	sp_beta10_1	sp_beta10_2	sp_beta11_1	sp_beta11_2	sp_beta12_1	sp_beta12_2	sp_beta13_1	sp_beta13_2	sp_beta14_1	sp_beta14_2	sp_beta15_1	sp_beta15_2	sp_beta16_1	sp_beta16_2	sp_beta17_1	sp_beta18_2	sp_beta18_1	sp_beta18_2	sp_beta19_1	sp_beta19_2	sp_beta20_1	sp_beta20_2
Scen1c	fecundity	-	1	low	1.76893030712381	0	0	0	1.0021366735455	1	1	1.06909820540933	2.74774049081346	2.3839701833401	-1.63853651516568	3.83052621635271	1.92125621277825	-3.24355714420726	1.85764335031145	1.54065814340989	0.46539151387144	-0.810276168934438	0.456701133830261	-1.85806530169264	0.837289841518457	0.0144719159832164	0.636328798929891	-0.495633034943155	-1.17604886538182	-2.81542695460238	1.21150727605776	-0.151224219271789	0.612785614323021	2.05623576564131	-1.48844508652551	0.0767758479330991	-0.748030802941509	0.716542521403677	-0.244890488392784	-0.69437603997207	-0.451186415064145	0.0246310757127498	0.872860270870024	-2.55769123057126	1.15325851183268	-0.110617816441189	-2.75672199613667	-2.4456168251301	0.50290756809905	0.144400817000728	1.32195225364806
Scen1c	fecundity	-	1	low	1.76893030712381	0	0	0	1.0021366735455	1	2	1.06909820540933	2.74774049081346	2.3839701833401	-1.63853651516568	3.83052621635271	1.92125621277825	-3.24355714420726	1.85764335031145	1.54065814340989	0.46539151387144	-0.810276168934438	0.456701133830261	-1.85806530169264	0.837289841518457	0.0144719159832164	0.636328798929891	-0.495633034943155	-1.17604886538182	-2.81542695460238	1.21150727605776	-0.151224219271789	0.612785614323021	2.05623576564131	-1.48844508652551	0.0767758479330991	-0.748030802941509	0.716542521403677	-0.244890488392784	-0.69437603997207	-0.451186415064145	0.0246310757127498	0.872860270870024	-2.55769123057126	1.15325851183268	-0.110617816441189	-2.75672199613667	-2.4456168251301	0.50290756809905	0.144400817000728	1.32195225364806
Scen1c	fecundity	-	1	low	1.76893030712381	0	0	0	1.0021366735455	1	3	1.06909820540933	2.74774049081346	2.3839701833401	-1.63853651516568	3.83052621635271	1.92125621277825	-3.24355714420726	1.85764335031145	1.54065814340989	0.46539151387144	-0.810276168934438	0.456701133830261	-1.85806530169264	0.837289841518457	0.0144719159832164	0.636328798929891	-0.495633034943155	-1.17604886538182	-2.81542695460238	1.21150727605776	-0.151224219271789	0.612785614323021	2.05623576564131	-1.48844508652551	0.0767758479330991	-0.748030802941509	0.716542521403677	-0.244890488392784	-0.69437603997207	-0.451186415064145	0.0246310757127498	0.872860270870024	-2.55769123057126	1.15325851183268	-0.110617816441189	-2.75672199613667	-2.4456168251301	0.50290756809905	0.144400817000728	1.32195225364806
Scen1c	fecundity	-	1	low	1.76893030712381	0	0	0	1.0021366735455	1	4	1.06909820540933	2.74774049081346	2.3839701833401	-1.63853651516568	3.83052621635271	1.92125621277825	-3.24355714420726	1.85764335031145	1.54065814340989	0.46539151387144	-0.810276168934438	0.456701133830261	-1.85806530169264	0.837289841518457	0.0144719159832164	0.636328798929891	-0.495633034943155	-1.17604886538182	-2.81542695460238	1.21150727605776	-0.151224219271789	0.612785614323021	2.05623576564131	-1.48844508652551	0.0767758479330991	-0.748030802941509	0.716542521403677	-0.244890488392784	-0.69437603997207	-0.451186415064145	0.0246310757127498	0.872860270870024	-2.55769123057126	1.15325851183268	-0.110617816441189	-2.75672199613667	-2.4456168251301	0.50290756809905	0.144400817000728	1.32195225364806
Scen1c	fecundity	-	1	low	1.76893030712381	0	0	0	1.0021366735455	1	5	1.06909820540933	2.74774049081346	2.3839701833401	-1.63853651516568	3.83052621635271	1.92125621277825	-3.24355714420726	1.85764335031145	1.54065814340989	0.46539151387144	-0.810276168934438	0.456701133830261	-1.85806530169264	0.837289841518457	0.0144719159832164	0.636328798929891	-0.495633034943155	-1.17604886538182	-2.81542695460238	1.21150727605776	-0.151224219271789	0.612785614323021	2.05623576564131	-1.48844508652551	0.0767758479330991	-0.748030802941509	0.716542521403677	-0.244890488392784	-0.69437603997207	-0.451186415064145	0.0246310757127498	0.872860270870024	-2.55769123057126	1.15325851183268	-0.110617816441189	-2.75672199613667	-2.4456168251301	0.50290756809905	0.144400817000728	1.32195225364806
Scen2	fecundity	-	1	low	1.07783980006019	0.5	0	0	0.995545898956313	1	1	0.425278388133426	2.82171611827982	-0.242888752811194	0.752387576678306	1.32796829675983	-0.0717047978883397	0.759000930799794	-0.949252619961168	0.133559568137257	-0.349211321341427	-1.72916438175001	-0.854582409600899	0.831343929889682	1.33267958900037	-1.73958215331164	-0.0427762822903411	-1.39429239007709	-0.715774401621268	-1.370062571778	0.984532073019169	-0.363768014598159	0.993862010895432	1.07333139578463	-0.546997810038257	0.0733675310211567	-0.229981986286807	0.150078364861897	0.872492770641764	0.827277736299595	-0.345716179962506	-0.179812376858001	0.572130224410741	1.21284396610204	0.288424957758082	-0.721111063963456	-0.459275764597977	1.39407491588229	-2.39643426383692	0.380177163495862	0.98783429788799
Scen2	fecundity	-	1	low	1.07783980006019	0.5	0	0	0.995545898956313	1	2	0.425278388133426	2.82171611827982	-0.242888752811194	0.752387576678306	1.32796829675983	-0.0717047978883397	0.759000930799794	-0.949252619961168	0.133559568137257	-0.349211321341427	-1.72916438175001	-0.854582409600899	0.831343929889682	1.33267958900037	-1.73958215331164	-0.0427762822903411	-1.39429239007709	-0.715774401621268	-1.370062571778	0.984532073019169	-0.363768014598159	0.993862010895432	1.07333139578463	-0.546997810038257	0.0733675310211567	-0.229981986286807	0.150078364861897	0.872492770641764	0.827277736299595	-0.345716179962506	-0.179812376858001	0.572130224410741	1.21284396610204	0.288424957758082	-0.721111063963456	-0.459275764597977	1.39407491588229	-2.39643426383692	0.380177163495862	0.98783429788799
Scen2	fecundity	-	1	low	1.07783980006019	0.5	0	0	0.995545898956313	1	3	0.425278388133426	2.82171611827982	-0.242888752811194	0.752387576678306	1.32796829675983	-0.0717047978883397	0.759000930799794	-0.949252619961168	0.133559568137257	-0.349211321341427	-1.72916438175001	-0.854582409600899	0.831343929889682	1.33267958900037	-1.73958215331164	-0.0427762822903411	-1.39429239007709	-0.715774401621268	-1.370062571778	0.984532073019169	-0.363768014598159	0.993862010895432	1.07333139578463	-0.546997810038257	0.0733675310211567	-0.229981986286807	0.150078364861897	0.872492770641764	0.827277736299595	-0.345716179962506	-0.179812376858001	0.572130224410741	1.21284396610204	0.288424957758082	-0.721111063963456	-0.459275764597977	1.39407491588229	-2.39643426383692	0.380177163495862	0.98783429788799
Scen2	fecundity	-	1	low	1.07783980006019	0.5	0	0	0.995545898956313	1	4	0.425278388133426	2.82171611827982	-0.242888752811194	0.752387576678306	1.32796829675983	-0.0717047978883397	0.759000930799794	-0.949252619961168	0.133559568137257	-0.349211321341427	-1.72916438175001	-0.854582409600899	0.831343929889682	1.33267958900037	-1.73958215331164	-0.0427762822903411	-1.39429239007709	-0.715774401621268	-1.370062571778	0.984532073019169	-0.363768014598159	0.993862010895432	1.07333139578463	-0.546997810038257	0.0733675310211567	-0.229981986286807	0.150078364861897	0.872492770641764	0.827277736299595	-0.345716179962506	-0.179812376858001	0.572130224410741	1.21284396610204	0.288424957758082	-0.721111063963456	-0.459275764597977	1.39407491588229	-2.39643426383692	0.380177163495862	0.98783429788799
Scen2	fecundity	-	1	low	1.07783980006019	0.5	0	0	0.995545898956313	1	5	0.425278388133426	2.82171611827982	-0.242888752811194	0.752387576678306	1.32796829675983	-0.0717047978883397	0.759000930799794	-0.949252619961168	0.133559568137257	-0.349211321341427	-1.72916438175001	-0.854582409600899	0.831343929889682	1.33267958900037	-1.73958215331164	-0.0427762822903411	-1.39429239007709	-0.715774401621268	-1.370062571778	0.984532073019169	-0.363768014598159	0.993862010895432	1.07333139578463	-0.546997810038257	0.0733675310211567	-0.229981986286807	0.150078364861897	0.872492770641764	0.827277736299595	-0.345716179962506	-0.179812376858001	0.572130224410741	1.21284396610204	0.288424957758082	-0.721111063963456	-0.459275764597977	1.39407491588229	-2.39643426383692	0.380177163495862	0.98783429788799
Scen3	fecundity	-	1	low	1.07783980006019	0	0.237916253972799	0	0.999221733726937	1	1	0.425278388133426	2.82171611827982	-0.242888752811194	0.752387576678306	1.32796829675983	-0.0717047978883397	0.759000930799794	-0.949252619961168	0.133559568137257	-0.349211321341427	-1.72916438175001	-0.854582409600899	0.831343929889682	1.33267958900037	-1.73958215331164	-0.0427762822903411	-1.39429239007709	-0.715774401621268	-1.370062571778	0.984532073019169	-0.363768014598159	0.993862010895432	1.07333139578463	-0.546997810038257	0.0733675310211567	-0.229981986286807	0.150078364861897	0.872492770641764	0.827277736299595	-0.345716179962506	-0.179812376858001	0.572130224410741	1.21284396610204	0.288424957758082	-0.721111063963456	-0.459275764597977	1.39407491588229	-2.39643426383692	0.380177163495862	0.98783429788799
Scen3	fecundity	-	1	low	1.07783980006019	0	0.237916253972799	0	0.999221733726937	1	2	0.425278388133426	2.82171611827982	-0.242888752811194	0.752387576678306	1.32796829675983	-0.0717047978883397	0.759000930799794	-0.949252619961168	0.133559568137257	-0.349211321341427	-1.72916438175001	-0.854582409600899	0.831343929889682	1.33267958900037	-1.73958215331164	-0.0427762822903411	-1.39429239007709	-0.715774401621268	-1.370062571778	0.984532073019169	-0.363768014598159	0.993862010895432	1.07333139578463	-0.546997810038257	0.0733675310211567	-0.229981986286807	0.150078364861897	0.872492770641764	0.827277736299595	-0.345716179962506	-0.179812376858001	0.572130224410741	1.21284396610204	0.288424957758082	-0.721111063963456	-0.459275764597977	1.39407491588229	-2.39643426383692	0.380177163495862	0.98783429788799
Scen3	fecundity	-	1	low	1.07783980006019	0	0.237916253972799	0	0.999221733726937	1	3	0.425278388133426	2.82171611827982	-0.242888752811194	0.752387576678306	1.32796829675983	-0.0717047978883397	0.759000930799794	-0.949252619961168	0.133559568137257	-0.349211321341427	-1.72916438175001	-0.854582409600899	0.831343929889682	1.33267958900037	-1.73958215331164	-0.0427762822903411	-1.39429239007709	-0.715774401621268	-1.370062571778	0.984532073019169	-0.363768014598159	0.993862010895432	1.07333139578463	-0.546997810038257	0.0733675310211567	-0.229981986286807	0.150078364861897	0.872492770641764	0.827277736299595	-0.345716179962506	-0.179812376858001	0.572130224410741	1.21284396610204	0.288424957758082	-0.721111063963456	-0.459275764597977	1.39407491588229	-2.39643426383692	0.380177163495862	0.98783429788799
Scen3	fecundity	-	1	low	1.07783980006019	0	0.237916253972799	0	0.999221733726937	1	4	0.425278388133426	2.82171611827982	-0.242888752811194	0.752387576678306	1.32796829675983	-0.0717047978883397	0.759000930799794	-0.949252619961168	0.133559568137257	-0.349211321341427	-1.72916438175001	-0.854582409600899	0.831343929889682	1.33267958900037	-1.73958215331164	-0.0427762822903411	-1.39429239007709	-0.715774401621268	-1.370062571778	0.984532073019169	-0.363768014598159	0.993862010895432	1.07333139578463	-0.546997810038257	0.0733675310211567	-0.229981986286807	0.150078364861897	0.872492770641764	0.827277736299595	-0.345716179962506	-0.179812376858001	0.572130224410741	1.21284396610204	0.288424957758082	-0.721111063963456	-0.459275764597977	1.39407491588229	-2.39643426383692	0.380177163495862	0.98783429788799
Scen3	fecundity	-	1	low	1.07783980006019	0	0.237916253972799	0	0.999221733726937	1	5	0.425278388133426	2.82171611827982	-0.242888752811194	0.752387576678306	1.32796829675983	-0.0717047978883397	0.759000930799794	-0.949252619961168	0.133559568137257	-0.349211321341427	-1.72916438175001	-0.854582409600899	0.831343929889682	1.33267958900037	-1.73958215331164	-0.0427762822903411	-1.39429239007709	-0.715774401621268	-1.370062571778	0.984532073019169	-0.363768014598159	0.993862010895432	1.07333139578463	-0.546997810038257	0.0733675310211567	-0.229981986286807	0.150078364861897	0.872492770641764	0.827277736299595	-0.345716179962506	-0.179812376858001	0.572130224410741	1.21284396610204	0.288424957758082	-0.721111063963456	-0.459275764597977	1.39407491588229	-2.39643426383692	0.380177163495862	0.98783429788799
Scen4	fecundity	-	1	low	1.07783980006019	0.25	0.119187219534069	0	0.9978688121259	1	1	0.425278388133426	2.82171611827982	-0.242888752811194	0.752387576678306	1.32796829675983	-0.0717047978883397	0.759000930799794	-0.949252619961168	0.133559568137257	-0.349211321341427	-1.72916438175001	-0.854582409600899	0.831343929889682	1.33267958900037	-1.73958215331164	-0.0427762822903411	-1.39429239007709	-0.715774401621268	-1.370062571778	0.984532073019169	-0.363768014598159	0.993862010895432	1.07333139578463	-0.546997810038257	0.0733675310211567	-0.229981986286807	0.150078364861897	0.872492770641764	0.827277736299595	-0.345716179962506	-0.179812376858001	0.572130224410741	1.21284396610204	0.288424957758082	-0.721111063963456	-0.459275764597977	1.39407491588229	-2.39643426383692	0.380177163495862	0.98783429788799
Scen4	fecundity	-	1	low	1.07783980006019	0.25	0.119187219534069	0	0.9978688121259	1	2	0.425278388133426	2.82171611827982	-0.242888752811194	0.752387576678306	1.32796829675983	-0.0717047978883397	0.759000930799794	-0.949252619961168	0.133559568137257	-0.349211321341427	-1.72916438175001	-0.854582409600899	0.831343929889682	1.33267958900037	-1.73958215331164	-0.0427762822903411	-1.39429239007709	-0.715774401621268	-1.370062571778	0.984532073019169	-0.363768014598159	0.993862010895432	1.07333139578463	-0.546997810038257	0.0733675310211567	-0.229981986286807	0.150078364861897	0.872492770641764	0.827277736299595	-0.345716179962506	-0.179812376858001	0.572130224410741	1.21284396610204	0.288424957758082	-0.721111063963456	-0.459275764597977	1.39407491588229	-2.39643426383692	0.380177163495862	0.98783429788799
Scen4	fecundity	-	1	low	1.07783980006019	0.25	0.119187219534069	0	0.9978688121259	1	3	0.425278388133426	2.82171611827982	-0.242888752811194	0.752387576678306	1.32796829675983	-0.0717047978883397	0.759000930799794	-0.949252619961168	0.133559568137257	-0.349211321341427	-1.72916438175001	-0.854582409600899	0.831343929889682	1.33267958900037	-1.73958215331164	-0.0427762822903411	-1.39429239007709	-0.715774401621268	-1.370062571778	0.984532073019169	-0.363768014598159	0.993862010895432	1.07333139578463	-0.546997810038257	0.0733675310211567	-0.229981986286807	0.150078364861897	0.872492770641764	0.827277736299595	-0.345716179962506	-0.179812376858001	0.572130224410741	1.21284396610204	0.288424957758082	-0.721111063963456	-0.459275764597977	1.39407491588229	-2.39643426383692	0.380177163495862	0.98783429788799
Scen4	fecundity	-	1	low	1.07783980006019	0.25	0.119187219534069	0	0.9978688121259	1	4	0.425278388133426	2.82171611827982	-0.242888752811194	0.752387576678306	1.32796829675983	-0.0717047978883397	0.759000930799794	-0.949252619961168	0.133559568137257	-0.349211321341427	-1.72916438175001	-0.854582409600899	0.831343929889682	1.33267958900037	-1.73958215331164	-0.0427762822903411	-1.39429239007709	-0.715774401621268	-1.370062571778	0.984532073019169	-0.363768014598159	0.993862010895432	1.07333139578463	-0.546997810038257	0.0733675310211567	-0.229981986286807	0.150078364861897	0.872492770641764	0.827277736299595	-0.345716179962506	-0.179812376858001	0.572130224410741	1.21284396610204	0.288424957758082	-0.721111063963456	-0.459275764597977	1.39407491588229	-2.39643426383692	0.380177163495862	0.98783429788799
Scen4	fecundity	-	1	low	1.07783980006019	0.25	0.119187219534069	0	0.9978688121259	1	5	0.425278388133426	2.82171611827982	-0.242888752811194	0.752387576678306	1.32796829675983	-0.0717047978883397	0.759000930799794	-0.949252619961168	0.133559568137257	-0.349211321341427	-1.72916438175001	-0.854582409600899	0.831343929889682	1.33267958900037	-1.73958215331164	-0.0427762822903411	-1.39429239007709	-0.715774401621268	-1.370062571778	0.984532073019169	-0.363768014598159	0.993862010895432	1.07333139578463	-0.546997810038257	0.0733675310211567	-0.229981986286807	0.150078364861897	0.872492770641764	0.827277736299595	-0.345716179962506	-0.179812376858001	0.572130224410741	1.21284396610204	0.288424957758082	-0.721111063963456	-0.459275764597977	1.39407491588229	-2.39643426383692	0.380177163495862	0.98783429788799
Scen1a	fecundity	-	1	low	1.4389188181965	0	0	0	0.502974054380065	2	1	0.595723493234236	-1.23724223832647	0.66240601233379	0.292116440450928	-0.642865384031176	-0.940983316622054	1.98381471937238	-0.981105045936661	-0.248632609039794	2.87941914876049	-1.25210372517558	2.63444353468287	-0.575522590482588	1.906593639679	0.968160730352376	-1.66737853272896	-0.611604523378903	-2.45863180280492	-0.0308948422238056	-0.328488373744081	1.02371549766359	-0.208476447783146	1.56007517965964	-0.264847258657253	-0.823872085256578	0.467445547676103	0.730905030405491	1.8643874743797	-0.405145212000919	-0.624775992062364	0.278642338228462	-1.05651073244997	1.22890482866659	1.0692453743703	0.591564210591346	0.0134934657051988	1.38916127166855	-1.4591306877895	-0.200704373802321	-0.0591877674484734
Scen1a	fecundity	-	1	low	1.4389188181965	0	0	0	0.502974054380065	2	2	0.595723493234236	-1.23724223832647	0.66240601233379	0.292116440450928	-0.642865384031176	-0.940983316622054	1.98381471937238	-0.981105045936661	-0.248632609039794	2.87941914876049	-1.25210372517558	2.63444353468287	-0.575522590482588	1.906593639679	0.968160730352376	-1.66737853272896	-0.611604523378903	-2.45863180280492	-0.0308948422238056	-0.328488373744081	1.02371549766359	-0.208476447783146	1.56007517965964	-0.264847258657253	-0.823872085256578	0.467445547676103	0.730905030405491	1.8643874743797	-0.405145212000919	-0.624775992062364	0.278642338228462	-1.05651073244997	1.22890482866659	1.0692453743703	0.591564210591346	0.0134934657051988	1.38916127166855	-1.4591306877895	-0.200704373802321	-0.0591877674484734
Scen1a	fecundity	-	1	low	1.4389188181965	0	0	0	0.502974054380065	2	3	0.595723493234236	-1.23724223832647	0.66240601233379	0.292116440450928	-0.642865384031176	-0.940983316622054	1.98381471937238	-0.981105045936661	-0.248632609039794	2.87941914876049	-1.25210372517558	2.63444353468287	-0.575522590482588	1.906593639679	0.968160730352376	-1.66737853272896	-0.611604523378903	-2.45863180280492	-0.0308948422238056	-0.328488373744081	1.02371549766359	-0.208476447783146	1.56007517965964	-0.264847258657253	-0.823872085256578	0.467445547676103	0.730905030405491	1.8643874743797	-0.405145212000919	-0.624775992062364	0.278642338228462	-1.05651073244997	1.22890482866659	1.0692453743703	0.591564210591346	0.0134934657051988	1.38916127166855	-1.4591306877895	-0.200704373802321	-0.0591877674484734
Scen1a	fecundity	-	1	low	1.4389188181965	0	0	0	0.502974054380065	2	4	0.595723493234236	-1.23724223832647	0.66240601233379	0.292116440450928	-0.642865384031176	-0.940983316622054	1.98381471937238	-0.981105045936661	-0.248632609039794	2.87941914876049	-1.25210372517558	2.63444353468287	-0.575522590482588	1.906593639679	0.968160730352376	-1.66737853272896	-0.611604523378903	-2.45863180280492	-0.0308948422238056	-0.328488373744081	1.02371549766359	-0.208476447783146	1.56007517965964	-0.264847258657253	-0.823872085256578	0.467445547676103	0.730905030405491	1.8643874743797	-0.405145212000919	-0.624775992062364	0.278642338228462	-1.05651073244997	1.22890482866659	1.0692453743703	0.591564210591346	0.0134934657051988	1.38916127166855	-1.4591306877895	-0.200704373802321	-0.0591877674484734
